time (sec), y-accel
1.34104800224,0.00157470703125, 0.00208
1.3431019783,0.00047607421875, 0.00608
1.34516811371,-0.00050048828125, 0.01008
1.34723305702,-0.00050048828125, 0.00208
1.34929704666,0.00096435546875, 0.01808
1.35141205788,0.00242919921875, 0.02608
1.3534719944,0.00181884765625, 0.06608
1.35555195808,-0.00037841796875, 0.01008
1.35764503479,-0.00147705078125, 0.00608
1.35970401764,0.00010986328125, 0.04208
1.36177897453,0.00072021484375, -0.01792
1.36383700371,-0.00135498046875, -0.01792
1.36590600014,-0.00135498046875, 0.01408
1.36796307564,-0.00135498046875, -0.01392
1.37004208565,0.00914306640625, 0.00208
1.37209892273,-0.00147705078125, -0.00992
1.37416410446,0.00291748046875, 0.03408
1.37621998787,0.00242919921875, 0.06208
1.37828993797,0.00377197265625, 0.03008
1.38035106659,-0.00086669921875, -0.00592
1.38246297836,-0.00074462890625, 0.00608
1.38453292847,0.00169677734375, 0.03408
1.38660001755,-0.00184326171875, 0.02208
1.38866615295,-0.00098876953125, 0.02208
1.39073014259,-0.00306396484375, 0.01808
1.39279699326,0.00096435546875, 0.04608
1.39485502243,0.00328369140625, 0.03808
1.39692306519,0.00120849609375, -0.01392
1.39898109436,0.00145263671875, 0.01408
1.40104913712,0.00218505859375, -0.02192
1.40311813354,0.00133056640625, -0.04992
1.40518307686,0.00206298828125, -0.02592
1.40724015236,0.00096435546875, 0.02208
1.40930294991,0.00023193359375, 0.03808
1.41142010689,-0.00111083984375, 0.02608
1.41347694397,0.00267333984375, 0.00608
1.41554808617,0.00230712890625, 0.02208
1.41760396957,0.00120849609375, 0.00608
1.41968512535,-0.00037841796875, 0.00208
1.42174911499,0.00072021484375, 0.01408
1.42381501198,0.00206298828125, 0.00608
1.42587709427,0.00120849609375, 0.03008
1.42807197571,0.00218505859375, -0.01792
1.43015003204,0.00059814453125, -0.01792
1.43221092224,0.00084228515625, -0.02192
1.43428111076,0.00230712890625, -0.00192
1.43633794785,0.00340576171875, 0.00208
1.43840503693,0.00072021484375, -0.03792
1.44046711922,0.00157470703125, -0.00992
1.44255113602,-1.220703125e-05, 0.00608
1.444617033,0.00133056640625, 0.02608
1.44668507576,0.00133056640625, 0.04208
1.44874596596,0.00010986328125, 0.01008
1.45081305504,0.00218505859375, 0.03008
1.45287203789,0.00169677734375, 0.01808
1.45493507385,-0.00172119140625, 0.01408
1.4569940567,-0.00050048828125, 0.01408
1.4590959549,-0.00404052734375, 0.00608
1.46116995811,-0.00159912109375, -0.01792
1.46322607994,0.00267333984375, -0.02192
1.46529197693,0.00059814453125, -0.00592
1.4673500061,0.00035400390625, 0.00608
1.46941804886,0.00120849609375, 0.03008
1.47147798538,-0.00208740234375, 0.05408
1.47355699539,-0.00404052734375, 0.03008
1.47561907768,-0.00269775390625, -0.00592
1.47768998146,-0.00220947265625, 0.01408
1.47975301743,-0.00220947265625, -0.00592
1.48182106018,-0.00147705078125, -0.01792
1.48388910294,0.00145263671875, 0.04608
1.48594903946,0.00133056640625, 0.04208
1.48801493645,0.00096435546875, 0.05408
1.49008393288,-0.00025634765625, 0.02608
1.4921579361,-0.00025634765625, -0.01392
1.4942150116,-0.00196533203125, -0.02592
1.49628400803,0.00072021484375, 0.01808
1.49834108353,0.00072021484375, 0.02208
1.50046205521,0.00291748046875, 0.02208
1.50253295898,0.00084228515625, 0.02608
1.50458812714,0.00096435546875, 0.03808
1.50666999817,0.00255126953125, -0.02992
1.50872802734,0.00303955078125, 0.01408
1.51079797745,0.00072021484375, 0.01808
1.51285505295,0.00230712890625, 0.01408
1.51492500305,0.00120849609375, 0.02208
1.51698207855,0.00108642578125, 0.00208
1.51904702187,0.00023193359375, -0.02192
1.52110695839,0.00169677734375, -0.04992
1.52318906784,0.00328369140625, -0.03792
1.52524995804,0.00096435546875, 0.00208
1.52731800079,0.00059814453125, 0.03408
1.52938199043,-0.00013427734375, -0.03392
1.53144907951,0.00523681640625, -0.00592
1.53349804878,0.00230712890625, 0.02608
1.53554701805,0.00035400390625, 0.00208
1.53758907318,0.00169677734375, 0.01408
1.53965806961,0.00426025390625, 0.01008
1.54171705246,0.00328369140625, 0.02208
1.54378604889,0.00279541015625, 0.04208
1.54584407806,-0.00025634765625, 0.04608
1.54791498184,-0.00098876953125, 0.01408
1.54997706413,-0.00220947265625, 0.01008
1.55204892159,-0.00037841796875, 0.00208
1.55412793159,-0.00098876953125, 0.01008
1.556194067,0.00133056640625, 0.03808
1.5582549572,0.00181884765625, 0.01408
1.56031703949,0.00523681640625, -0.00992
1.56243395805,0.00084228515625, -0.02192
1.56449508667,-0.00172119140625, 0.01408
1.56655812263,-1.220703125e-05, -0.02592
1.56862401962,-0.00184326171875, -0.00592
1.57070302963,-1.220703125e-05, -0.02592
1.57277393341,0.00145263671875, -0.04192
1.57483506203,-0.00269775390625, 0.02608
1.57690095901,-0.00184326171875, 0.03808
1.57896208763,-0.00172119140625, 0.01408
1.58103513718,-0.00159912109375, -0.00592
1.5830950737,-0.00135498046875, 0.00608
1.58516311646,-0.00269775390625, 0.03808
1.58722901344,0.00035400390625, -0.00992
1.5892970562,0.00328369140625, -0.05792
1.59140992165,0.00328369140625, -0.03392
1.59346699715,0.00145263671875, -0.03392
1.59555006027,0.00218505859375, -0.01392
1.5976099968,0.00108642578125, 0.00208
1.59967398643,0.00010986328125, -0.01792
1.60173392296,-0.00111083984375, 0.01008
1.60379910469,-0.00062255859375, -0.00192
1.60585594177,-0.00111083984375, -0.04592
1.6079211235,0.00023193359375, -0.00992
1.60997605324,-0.00147705078125, 0.01808
1.61204695702,-0.00111083984375, 0.03008
1.61410212517,0.00010986328125, 0.03408
1.6161699295,0.00218505859375, 0.01408
1.61822795868,0.00548095703125, 0.03008
1.62029600143,0.00169677734375, 0.05008
1.62236213684,-0.00159912109375, 0.03808
1.62442994118,-0.00147705078125, 0.03408
1.6265039444,0.00157470703125, 0.00208
1.62856793404,0.00596923828125, -0.00192
1.63063406944,0.00291748046875, 0.01808
1.63269615173,0.00157470703125, 0.00208
1.63476395607,0.00145263671875, 0.03008
1.63688707352,-0.00111083984375, 0.01808
1.63895106316,0.00059814453125, 0.01008
1.64101910591,0.00157470703125, -0.00592
1.64309096336,-0.00098876953125, 0.02608
1.64515995979,-0.00159912109375, -0.03392
1.64721703529,-0.00281982421875, -0.02992
1.64928412437,-0.00245361328125, -0.00992
1.65134596825,0.00059814453125, -0.02592
1.65341496468,-0.00025634765625, -0.00992
1.65547800064,-0.00050048828125, -0.01392
1.65755701065,-0.00159912109375, -0.04992
1.65964698792,0.00108642578125, 0.00208
1.661714077,-0.00098876953125, -0.00992
1.66378498077,0.00255126953125, 0.01408
1.66584396362,-0.00123291015625, 0.04608
1.66791510582,-0.00172119140625, 0.03808
1.66997694969,-0.00172119140625, 0.02608
1.67204594612,-0.00062255859375, 0.03808
1.67411112785,-0.00123291015625, -0.00192
1.67621803284,-0.00245361328125, -0.02992
1.67832493782,-0.00123291015625, 0.01008
1.6804831028,-1.220703125e-05, -0.01392
1.68259000778,0.00010986328125, -0.00592
1.68465805054,-0.00111083984375, -0.03392
1.68671703339,0.00096435546875, 0.00608
1.68878293037,0.00194091796875, 0.00208
1.69084310532,-0.00013427734375, 0.00608
1.69291114807,-0.00196533203125, 0.02608
1.69497609138,0.00035400390625, 0.05008
1.69704604149,-0.00123291015625, 0.02608
1.69910407066,-0.00294189453125, 0.00608
1.70117306709,-0.00318603515625, -0.00192
1.7032289505,-0.00245361328125, -0.00992
1.70529508591,-0.00208740234375, -0.02592
1.70735406876,-0.00086669921875, -0.04592
1.70942211151,0.00169677734375, -0.02992
1.71148610115,0.00316162109375, -0.02592
1.71356415749,0.00291748046875, 0.01408
1.71562600136,0.00145263671875, 0.01008
1.71769094467,0.00291748046875, -0.01392
1.71975493431,0.00181884765625, 0.01008
1.72181892395,0.00096435546875, -0.00592
1.72388315201,-0.00050048828125, -0.00592
1.72594594955,0.00096435546875, -0.00592
1.72801613808,-0.00013427734375, 0.02608
1.73008704185,0.00059814453125, -0.00592
1.73215913773,0.00096435546875, -0.00992
1.73421311378,0.00194091796875, -0.03792
1.73627996445,-0.00147705078125, -0.00192
1.7383389473,-0.00257568359375, -0.03392
1.74046015739,-0.00111083984375, -0.02192
1.74253296852,0.00084228515625, 0.00608
1.74459195137,0.00059814453125, 0.04208
1.74667596817,0.00035400390625, -0.00192
1.74873805046,-0.00111083984375, -0.00192
1.75080513954,-0.00013427734375, 0.03008
1.75286793709,0.00194091796875, 0.01008
1.75493502617,0.00157470703125, 0.03408
1.75699615479,0.00194091796875, 0.05408
1.75905799866,-1.220703125e-05, 0.00208
1.76112604141,0.00181884765625, -0.02992
1.76320505142,-0.00098876953125, 0.00208
1.76527094841,-1.220703125e-05, 0.01408
1.76732993126,0.00157470703125, 0.00608
1.76939606667,0.00047607421875, 0.00608
1.77146100998,0.00133056640625, 0.02208
1.77352905273,0.00291748046875, 0.02608
1.77558493614,0.00267333984375, 0.03008
1.77766513824,0.00120849609375, 0.04608
1.779722929,0.00096435546875, -0.00992
1.78179502487,0.00108642578125, 0.01808
1.78385210037,0.00023193359375, -0.00992
1.78591895103,0.00218505859375, -0.02992
1.78797698021,-0.00050048828125, -0.00592
1.79004406929,-0.00147705078125, 0.01008
1.79210209846,0.00218505859375, 0.00208
1.79417896271,-0.00208740234375, 0.02608
1.79624009132,-0.00074462890625, 0.01008
1.79830813408,0.00194091796875, 0.01408
1.80036902428,0.00023193359375, 0.01008
1.80251097679,-0.00159912109375, -0.00192
1.80457305908,0.00072021484375, 0.01008
1.80664110184,-0.00233154296875, 0.02208
1.80870699883,-0.00159912109375, -0.01392
1.81078410149,-0.00379638671875, 0.00608
1.81284213066,-0.00013427734375, 0.01408
1.814909935,0.00194091796875, -0.02992
1.81697201729,-0.00147705078125, -0.01392
1.81905508041,0.00316162109375, 0.03808
1.82111907005,0.00218505859375, 0.04608
1.82318496704,0.00181884765625, 0.05808
1.82524514198,-0.00086669921875, 0.02208
1.82731103897,-0.00294189453125, -0.01392
1.82937407494,-0.00037841796875, -0.00592
1.83149003983,0.00242919921875, -0.01792
1.83356809616,-0.00135498046875, -0.05792
1.83564996719,-0.00159912109375, -0.00592
1.83770799637,-0.00050048828125, -0.02592
1.83977293968,0.00255126953125, -0.03392
1.84183597565,0.00291748046875, -0.01792
1.84403300285,0.00279541015625, 0.01008
1.84610104561,-0.00172119140625, 0.00608
1.8481669426,-0.00233154296875, -0.00992
1.85022497177,0.00035400390625, 0.03008
1.8522939682,0.00145263671875, 0.01808
1.8543510437,-0.00269775390625, -0.02192
1.85642004013,-0.00050048828125, -0.02992
1.85847902298,-0.00074462890625, -0.00592
1.86054706573,0.00169677734375, -0.02192
1.86264204979,-0.00062255859375, -0.02992
1.86469912529,-0.00220947265625, -0.02592
1.86677312851,-0.00245361328125, -0.00592
1.86883115768,-0.00220947265625, 0.00208
1.87095093727,0.00279541015625, -0.00992
1.87302207947,0.00450439453125, 0.01408
1.87509298325,0.00291748046875, 0.02608
1.877161026,0.00218505859375, 0.01808
1.87922501564,-0.00062255859375, 0.03008
1.88129496574,0.00096435546875, 0.03808
1.88335394859,0.00072021484375, 0.02208
1.885420084,0.00194091796875, 0.01008
1.88747501373,0.00377197265625, 0.02208
1.88955307007,0.00206298828125, 0.01408
1.89161896706,-0.00355224609375, 0.01008
1.89368200302,-0.00355224609375, 0.02608
1.89574503899,0.00023193359375, -0.00192
1.89780807495,0.00023193359375, -0.00992
1.89986801147,-0.00098876953125, 0.00608
1.90197706223,-0.00367431640625, -0.00192
1.90404295921,-0.00037841796875, 0.00208
1.90610194206,0.00120849609375, -0.00192
1.90816998482,0.00291748046875, -0.02992
1.91022801399,-0.00025634765625, 0.00608
1.91230010986,0.00230712890625, 0.03008
1.91436314583,-0.00208740234375, 0.05008
1.91642999649,-0.00208740234375, 0.01808
1.91848897934,0.00206298828125, -0.00192
1.92055702209,-0.00111083984375, -0.00192
1.92262911797,0.00120849609375, -0.01792
1.92469000816,0.00255126953125, 0.01808
1.92675209045,0.00169677734375, 0.04608
1.92881512642,0.00035400390625, 0.04208
1.93093204498,-1.220703125e-05, 0.02208
1.93299794197,0.00291748046875, 0.00608
1.9350631237,0.00108642578125, 0.01808
1.9371240139,0.00157470703125, -0.00192
1.93919610977,0.00267333984375, 0.03008
1.94126415253,-0.00025634765625, 0.01008
1.94332313538,0.00010986328125, -0.00992
1.94538998604,0.00120849609375, -0.00592
1.94744896889,-0.00074462890625, -0.02992
1.94951510429,0.00316162109375, -0.00192
1.95157909393,0.00242919921875, -0.02192
1.95366001129,0.00316162109375, -0.00192
1.95572400093,0.00426025390625, -0.00992
1.95779109001,0.00499267578125, 0.00608
1.95984506607,-0.00062255859375, 0.02208
1.96196007729,0.00047607421875, 0.03008
1.96402907372,0.00133056640625, 0.02208
1.96608400345,0.00242919921875, 0.05408
1.96815013885,0.00279541015625, 0.05808
1.97020792961,0.00340576171875, 0.02208
1.97227907181,0.00291748046875, 0.01008
1.97433614731,0.00169677734375, 0.05008
1.9764020443,0.00291748046875, 0.03808
1.97846102715,-0.00013427734375, 0.01408
1.98053097725,-0.00306396484375, -0.02192
1.98258805275,-0.00257568359375, -0.02192
1.98465704918,-0.00416259765625, -0.00992
1.98672509193,-0.00037841796875, 0.01008
1.98879408836,0.00560302734375, -0.00192
1.99090194702,0.00426025390625, 0.01408
1.99296092987,0.00291748046875, 0.01808
1.99504303932,-1.220703125e-05, 0.02208
1.99710512161,0.00316162109375, -0.00192
1.99916911125,0.00181884765625, -0.00192
2.00122594833,0.00059814453125, 0.01008
2.00329303741,0.00218505859375, 0.02608
2.00534915924,0.00206298828125, 0.04208
2.00741505623,0.00255126953125, 0.04208
2.00947093964,0.00120849609375, -0.00192
2.01155304909,-0.00098876953125, 0.00208
2.01361298561,0.00133056640625, -0.00592
2.01567792892,0.00242919921875, -0.01392
2.01774001122,-0.00147705078125, -0.03392
2.01980495453,-0.00452880859375, -0.02992
2.02191495895,-0.00440673828125, -0.03392
2.0239739418,0.00010986328125, -0.02592
2.02605414391,0.00096435546875, -0.03792
2.02811813354,0.00096435546875, -0.03392
2.03018307686,0.00145263671875, -0.00592
2.03224802017,0.00059814453125, -0.01792
2.03431415558,0.00145263671875, 0.02208
2.03637814522,0.00059814453125, 0.01008
2.03843808174,0.00047607421875, 0.04608
2.04050207138,-0.00074462890625, 0.04208
2.04258012772,-0.00135498046875, 0.04608
2.04465198517,-0.00135498046875, 0.00608
2.04671001434,-0.00086669921875, -0.03392
2.04877901077,-0.00135498046875, -0.00592
2.05084204674,-0.00159912109375, 0.03808
2.05296993256,0.00267333984375, -0.01792
2.05504512787,0.00303955078125, -0.01792
2.05710196495,0.00157470703125, -0.00992
2.05918097496,-0.00123291015625, -0.02592
2.06124615669,-0.00050048828125, -0.00592
2.06333804131,-0.00220947265625, -0.00992
2.06540703773,-1.220703125e-05, 0.01008
2.06747698784,-0.00245361328125, -0.00592
2.06954193115,-0.00318603515625, -0.00992
2.07160401344,-0.00245361328125, 0.02608
2.07368302345,-1.220703125e-05, -0.01392
2.07574796677,-0.00098876953125, -0.03392
2.07781004906,0.00181884765625, -0.01392
2.07986807823,0.00389404296875, 0.01408
2.08197712898,0.00206298828125, -0.00192
2.08404397964,-0.00037841796875, -0.05392
2.0860991478,0.00047607421875, -0.04592
2.08816409111,0.00145263671875, -0.01392
2.09022212029,0.00084228515625, 0.00608
2.09229207039,0.00133056640625, 0.04208
2.09434604645,-0.00050048828125, 0.01008
2.09641504288,0.00072021484375, 0.04208
2.09847712517,-1.220703125e-05, 0.03808
2.10055208206,-0.00159912109375, 0.01408
2.10261392593,-0.00233154296875, 0.01008
2.10468006134,-0.00196533203125, -0.00592
2.10674405098,-0.00013427734375, -0.00192
2.10880994797,-0.00086669921875, -0.02992
2.11092305183,-0.00062255859375, -0.01392
2.11298513412,-0.00086669921875, -0.00992
2.11506295204,0.00120849609375, 0.00608
2.11712193489,0.00072021484375, 0.02208
2.1191880703,-0.00062255859375, 0.05008
2.12125301361,-0.00098876953125, 0.01808
2.12331795692,-0.00135498046875, 0.02608
2.12538599968,0.00010986328125, 0.00208
2.1274459362,-0.00172119140625, -0.04192
2.12952709198,-0.00318603515625, -0.00992
2.13159108162,-0.00196533203125, 0.03808
2.13365793228,-0.00123291015625, 0.03808
2.1357190609,0.00169677734375, 0.03808
2.13778805733,0.00194091796875, 0.02208
2.1398460865,-0.00062255859375, -0.00992
2.14195799828,0.00303955078125, -0.00992
2.14402604103,0.00438232421875, 0.00608
2.14609003067,0.00169677734375, 0.00208
2.14815711975,-0.00135498046875, 0.03408
2.15021395683,-0.00184326171875, -0.02192
2.15228199959,-1.220703125e-05, 0.05008
2.15434908867,0.00218505859375, 0.07008
2.15641498566,0.00035400390625, 0.10608
2.15847206116,-0.00245361328125, 0.05008
2.16054010391,0.00181884765625, 0.05008
2.1626060009,-0.00037841796875, 0.03808
2.16470193863,-0.00159912109375, -0.00192
2.16677093506,-0.00404052734375, 0.01408
2.16883015633,-0.00343017578125, -0.00592
2.17094802856,-0.00245361328125, -0.02992
2.17301702499,0.00108642578125, -0.08192
2.17507815361,-1.220703125e-05, -0.02192
2.17714905739,0.00120849609375, -0.00192
2.17922210693,0.00084228515625, 0.02608
2.18129396439,0.00206298828125, 0.01008
2.18335008621,0.00426025390625, 0.01008
2.18541693687,0.00279541015625, -0.00192
2.18747615814,0.00218505859375, 0.01008
2.1895430088,0.00194091796875, 0.03408
2.19160604477,-0.00184326171875, 0.01808
2.1936841011,0.00133056640625, 0.01408
2.1957449913,0.00316162109375, 0.01408
2.19780707359,0.00303955078125, -0.00192
2.19987010956,-0.00159912109375, 0.03008
2.20199894905,0.00157470703125, 0.03008
2.20406413078,-0.00074462890625, -0.00992
2.20613408089,-0.00098876953125, -0.03792
2.20819497108,-0.00208740234375, -0.03792
2.21026301384,-0.00147705078125, 0.00208
2.21232795715,0.00133056640625, 0.02608
2.21440005302,0.00010986328125, 0.01408
2.21645498276,0.00023193359375, -0.00592
2.21853613853,-0.00025634765625, 0.00608
2.22060012817,-0.00062255859375, -0.01392
2.22266697884,-0.00037841796875, 0.00208
2.22472500801,-0.00062255859375, -0.01792
2.22679495811,-0.00062255859375, -0.01392
2.22885608673,0.00010986328125, -0.04192
2.23096513748,-0.00123291015625, 0.00608
2.23303198814,-0.00013427734375, 0.01408
2.23509907722,0.00157470703125, 0.01008
2.23716306686,0.00303955078125, 0.00608
2.23921608925,0.00023193359375, -0.00592
2.24128603935,-0.00037841796875, -0.00592
2.24334406853,-0.00086669921875, 0.01008
2.24540996552,-0.00526123046875, -0.01392
2.24747014046,-0.00196533203125, -0.00192
2.24954795837,-0.00147705078125, 0.01808
2.25161099434,0.00059814453125, 0.00208
2.25367712975,0.00242919921875, -0.03792
2.25573801994,0.00133056640625, -0.01392
2.25780296326,0.00010986328125, -0.00592
2.25993108749,0.00145263671875, -0.03392
2.26200699806,0.00194091796875, -0.00192
2.26409602165,-0.00172119140625, 0.05808
2.26618814468,-0.00147705078125, 0.01408
2.26826000214,-0.00294189453125, 0.02608
2.27031993866,-0.00172119140625, 0.01008
2.27243900299,0.00352783203125, -0.01792
2.27452111244,0.00169677734375, 0.01008
2.27657914162,0.00133056640625, 0.02608
2.2786450386,-0.00086669921875, 0.01008
2.28070497513,0.00084228515625, 0.00608
2.28277492523,-0.00050048828125, 0.00208
2.28483009338,-1.220703125e-05, 0.01808
2.28690314293,-0.00025634765625, 0.04608
2.28895902634,0.00230712890625, 0.00608
2.29104208946,0.00352783203125, 0.02608
2.29309797287,0.00242919921875, 0.03008
2.2951631546,0.00450439453125, 0.01408
2.29721713066,0.00035400390625, 0.01008
2.29928708076,-0.00172119140625, 0.00608
2.30139803886,-0.00111083984375, 0.01008
2.30345392227,-0.00062255859375, 0.02608
2.30553412437,-0.00233154296875, -0.00992
2.30759310722,0.00010986328125, -0.01392
2.30966305733,-0.00098876953125, 0.00208
2.31172513962,-0.00086669921875, -0.01792
2.31379103661,-0.00220947265625, -0.01792
2.31584715843,-0.00306396484375, 0.01008
2.31791114807,-0.00037841796875, -0.00992
2.31997013092,-1.220703125e-05, -0.00592
2.32205414772,-0.00050048828125, -0.00992
2.32411503792,0.00035400390625, 0.00208
2.32617902756,0.00023193359375, -0.00992
2.32823801041,-0.00196533203125, 0.00208
2.33030295372,-0.00123291015625, -0.01792
2.33242511749,0.00218505859375, -0.04992
2.33448410034,-1.220703125e-05, -0.04592
2.336550951,-0.00013427734375, -0.04192
2.33862805367,0.00096435546875, -0.02192
2.34069395065,-0.00269775390625, 0.01808
2.34276294708,-0.00037841796875, -0.01792
2.34482598305,0.00133056640625, -0.01792
2.34689593315,-1.220703125e-05, 0.00208
2.34895706177,-0.00257568359375, -0.02992
2.35102701187,-0.00086669921875, -0.00192
2.35308098793,0.00010986328125, 0.02608
2.35516214371,-0.00135498046875, 0.05008
2.35721707344,-0.00074462890625, 0.04208
2.3592851162,-0.00220947265625, -0.00592
2.36143302917,-0.00111083984375, 0.02208
2.36349701881,-1.220703125e-05, 0.01408
2.36559104919,-0.00111083984375, 0.00608
2.3676609993,-0.00037841796875, -0.01792
2.36971998215,-0.00159912109375, 0.03008
2.37179303169,-0.00147705078125, 0.01808
2.37385201454,-0.00062255859375, -0.00192
2.37592101097,-1.220703125e-05, -0.02192
2.37799596786,0.00120849609375, -0.00592
2.3800611496,0.00157470703125, 0.00608
2.38213300705,0.00255126953125, 0.05408
2.38419413567,0.00035400390625, 0.01408
2.38626408577,0.00120849609375, 0.00608
2.38832592964,0.00218505859375, -0.00992
2.39044308662,0.00218505859375, -0.00592
2.39251804352,0.00303955078125, -0.00592
2.39459013939,0.00218505859375, -0.03792
2.39665699005,0.00096435546875, -0.02992
2.3987159729,-0.00294189453125, -0.05792
2.40078401566,-0.00233154296875, 0.00208
2.40284800529,-0.00172119140625, -0.03392
2.40491294861,-0.00062255859375, -0.01392
2.40696907043,-0.00025634765625, 0.00608
2.40903711319,-0.00025634765625, 0.02608
2.41111111641,0.00096435546875, 0.00208
2.41317605972,0.00401611328125, 0.02208
2.41523504257,0.00096435546875, 0.00608
2.41729998589,0.00059814453125, -0.00992
2.41936397552,-0.00111083984375, -0.00192
2.42147612572,-0.00172119140625, 0.00608
2.42354393005,-0.00025634765625, 0.00608
2.42560815811,0.00218505859375, 0.00208
2.4276869297,-0.00062255859375, 0.01008
2.42975306511,-0.00159912109375, 0.02608
2.43182015419,0.00072021484375, 0.04608
2.43389010429,0.00072021484375, 0.05408
2.43595314026,-1.220703125e-05, 0.05408
2.43802309036,-1.220703125e-05, 0.00208
2.44008302689,0.00194091796875, 0.00208
2.44216799736,0.00352783203125, 0.01408
2.44422411919,0.00340576171875, 0.02608
2.44629096985,0.00328369140625, 0.01408
2.44834804535,0.00267333984375, 0.01008
2.45046114922,-0.00013427734375, 0.00608
2.45253396034,0.00084228515625, 0.00208
2.45458698273,0.00035400390625, 0.07408
2.45665597916,-0.00025634765625, 0.03408
2.45873403549,0.00035400390625, 0.02608
2.46080303192,0.00230712890625, 0.02208
2.46286392212,-0.00233154296875, 0.01008
2.46495294571,-0.00050048828125, 0.01408
2.46703505516,0.00145263671875, 0.01408
2.46917104721,0.00023193359375, 0.00208
2.47124314308,0.00023193359375, -0.00192
2.47331094742,0.00010986328125, -0.00592
2.47538208961,-0.00062255859375, 0.00208
2.47744393349,-0.00098876953125, 0.00608
2.47951292992,-0.00208740234375, -0.01792
2.48158192635,-0.00025634765625, -0.00992
2.48366308212,-0.00074462890625, 0.01808
2.4857211113,-0.00086669921875, -0.00192
2.48778915405,0.00255126953125, -0.03792
2.48984599113,0.00230712890625, -0.03392
2.49196195602,-0.00172119140625, -0.03792
2.49402809143,0.00010986328125, -0.01792
2.49608111382,0.00108642578125, 0.01008
2.49816298485,-0.00050048828125, 0.00608
2.5002219677,0.00218505859375, -0.02992
2.50234103203,0.00242919921875, -0.04592
2.50441002846,-0.00062255859375, 0.00208
2.50646901131,-0.00123291015625, 0.01008
2.50853800774,-0.00257568359375, -0.00192
2.51059699059,-0.00062255859375, 0.01808
2.51266598701,0.00010986328125, 0.03808
2.51473498344,-0.00220947265625, -0.01392
2.5168030262,-0.00208740234375, -0.04592
2.51886701584,-0.00294189453125, -0.04592
2.52093696594,-0.00257568359375, -0.04192
2.52302002907,-0.00172119140625, -0.04192
2.52507615089,-0.00245361328125, 0.01008
2.52714204788,0.00157470703125, 0.00208
2.52920007706,0.00047607421875, -0.02592
2.53127503395,-0.00086669921875, 0.01808
2.53333306313,0.00120849609375, 0.06208
2.53540301323,0.00548095703125, -0.02192
2.53746008873,0.00145263671875, 0.02608
2.53954195976,0.00047607421875, 0.01008
2.5416059494,0.00084228515625, -0.00592
2.54367303848,0.00230712890625, 0.03808
2.54573512077,0.00023193359375, -0.01392
2.54780197144,-0.00098876953125, -0.01392
2.54986596107,0.00010986328125, 0.01008
2.55198812485,0.00230712890625, 0.01808
2.55406498909,0.00218505859375, -0.01792
2.55613493919,0.00096435546875, -0.04192
2.55819296837,-0.00123291015625, 0.02208
2.56026005745,-0.00281982421875, 0.07008
2.56232595444,0.00047607421875, 0.02208
2.56439304352,0.00059814453125, -0.00992
2.56644892693,0.00108642578125, 0.00208
2.56851601601,0.00169677734375, -0.00992
2.57058906555,0.00267333984375, 0.01808
2.57265710831,-0.00147705078125, -0.00992
2.5747179985,0.00206298828125, 0.01008
2.57678508759,0.00242919921875, 0.01008
2.57884192467,-0.00172119140625, -0.00192
2.58095812798,-0.00208740234375, -0.03392
2.58302807808,-0.00184326171875, -0.01792
2.58508515358,-0.00196533203125, 0.01008
2.58716702461,0.00010986328125, -0.02992
2.58922314644,0.00035400390625, -0.00192
2.59129309654,-0.00062255859375, 0.04208
2.59335613251,0.00035400390625, -0.00592
2.59542393684,0.00010986328125, 0.01008
2.59748506546,0.00096435546875, 0.01008
2.5995490551,0.00047607421875, -0.00992
2.60161304474,-0.00196533203125, 0.02208
2.60368800163,-0.00343017578125, 0.03808
2.60575008392,-0.00147705078125, 0.02208
2.60781097412,0.00230712890625, -0.02992
2.60987997055,0.00316162109375, -0.02992
2.61199808121,0.00255126953125, 0.00208
2.61405992508,-0.00111083984375, -0.00592
2.6161301136,0.00010986328125, 0.02608
2.61820197105,-0.00062255859375, 0.01008
2.62026906013,0.00035400390625, -0.00192
2.62232995033,-0.00111083984375, 0.02208
2.62439894676,-0.00050048828125, 0.00208
2.62645792961,-0.00074462890625, 0.01808
2.62852811813,0.00096435546875, 0.00208
2.63058805466,0.00145263671875, 0.01408
2.63265895844,0.00303955078125, 0.02208
2.63472414017,-0.00037841796875, -0.00192
2.63679504395,-0.00086669921875, -0.02192
2.63885593414,0.00133056640625, -0.00992
2.64096903801,0.00291748046875, 0.01808
2.64304900169,0.00035400390625, 0.00608
2.64510798454,-1.220703125e-05, -0.02192
2.64717507362,0.00328369140625, -0.02192
2.6492331028,0.00426025390625, 0.00608
2.65130400658,0.00218505859375, 0.03008
2.65336513519,0.00035400390625, 0.04608
2.65542602539,0.00145263671875, -0.02192
2.65748715401,0.00047607421875, 0.00208
2.65956401825,-0.00123291015625, 0.01808
2.66163492203,0.00206298828125, -0.00992
2.66369795799,0.00242919921875, -0.00192
2.66576814651,0.00462646484375, 0.02208
2.66785597801,0.00474853515625, 0.00208
2.66992402077,0.00242919921875, -0.02192
2.67198610306,0.00023193359375, -0.04192
2.67406511307,-0.00123291015625, 0.01808
2.67619895935,-0.00269775390625, 0.00208
2.67827796936,-0.00135498046875, -0.02592
2.68033504486,0.00096435546875, 0.01408
2.68245506287,0.00255126953125, 0.01408
2.68452501297,0.00328369140625, -0.01392
2.68658304214,0.00133056640625, 0.01008
